URL,Status
https://www.washingtonpost.com/amphtml/news/post-politics/wp/2017/10/01/trump-says-tillerson-is-wasting-his-time-trying-to-pursue-negotiations-with-north-korea/,200
https://www.washingtonpost.com/news/energy-environment/?nid=menu_nav_business-energyandenvironment,200
https://www.washingtonpost.com/resources/assets/fonts/fontawesome/4.0.3/css/font-awesome.css?_=1cd447,200
https://www.washingtonpost.com/pb/people/carolyn-hax/?nid=menu_nav_lifestyle-carolynhax,301
https://www.washingtonpost.com/graphics/2017/world/north-korea-launch/?tid=graphics-story,200
https://www.washingtonpost.com/graphics/2017/national/fair-representation/img/world-map-280.jpg?c=675,200
https://www.washingtonpost.com/graphics/2017/world/north-korea-launch/img/2300-north-korea-launch-promo.jpg?c=53f0ff060ca0ad51e04e64a8c19b39b6143df2b1-1506637644,200
https://www.washingtonpost.com/national/health-science/the-first-affordable-care-act-enrollment-season-of-the-trump-era-is-still-a-mystery/2017/08/06/88f9bfda-7881-11e7-8f39-eeb7d3a2d304_story.html?utm_term=.52f2790065dd,200
https://www.washingtonpost.com/sports/redskins/from-freddie-gray-through-ray-lewis-baltimore-at-the-center-of-nfl-anthem-debate/2017/09/29/f0968a00-a51e-11e7-ade1-76d061d56efa_story.html,200
https://www.washingtonpost.com/amphtml/sports/redskins/from-freddie-gray-through-ray-lewis-baltimore-at-the-center-of-nfl-anthem-debate/2017/09/29/f0968a00-a51e-11e7-ade1-76d061d56efa_story.html,200
https://www.washingtonpost.com/news/sports/wp/2017/09/28/nfl-owners-locked-arms-in-solidarity-with-players-after-trumps-criticism-does-that-change-the-chances-of-colin-kaepernick-getting-a-job/?tid=pm_sports_pop&utm_term=.ee35391d4580,200
https://www.washingtonpost.com/people/dave-sheinin/,200
https://www.washingtonpost.com/sports/redskins,301
https://www.washingtonpost.com/amphtml/how-can-i-opt-out-of-online-advertising-cookies/2011/11/18/gIQABECbiN_story.html,404
https://www.washingtonpost.com/blogs/plum-line/wp/2017/07/28/this-is-what-you-get-when-you-elect-republicans/?hpid=hp_no-name_opinion-card-c%3Ahomepage%2Fstory&utm_term=.a1e8bb6bc76b,200
https://www.washingtonpost.com/opinions/its-not-obamacare-anymore-its-our-national-health-care-system/2017/07/28/1a6583fe-73d3-11e7-9eac-d56bd5568db8_story.html,200
https://www.washingtonpost.com/national/health-science/trump-house-gop-ask-appeals-court-to-again-delay-decision-on-health-care-law-provision/2017/05/22/cdfef8ba-3ef8-11e7-9869-bac8b446820a_story.html?utm_term=.054e1692d125,200
https://www.washingtonpost.com/blogs/right-turn/wp/2017/07/28/republicans-dream-of-repealing-obamacare-ends/?utm_term=.65512543591b,200
https://www.washingtonpost.com/news/politics/wp/2017/06/26/its-official-the-senate-health-care-bill-is-about-cutting-medicaid/?utm_term=.935e4d384139,200
https://www.washingtonpost.com/graphics/2017/politics/obamacare-senate-bill-compare/?utm_term=.ec7baed7eb3b,200
https://www.washingtonpost.com/opinions/how-health-care-controls-us/2017/07/23/cd157e00-6e38-11e7-96ab-5f38140b38cc_story.html?utm_term=.44dc11190eda,200
https://www.washingtonpost.com/blogs/plum-line/wp/2017/07/26/trump-and-republicans-treat-their-voters-like-morons/?utm_term=.734b834971e0,200
https://www.washingtonpost.com/amphtml/opinions/its-not-obamacare-anymore-its-our-national-health-care-system/2017/07/28/1a6583fe-73d3-11e7-9eac-d56bd5568db8_story.html,200
https://www.washingtonpost.com/blogs/plum-line/wp/2017/07/28/now-that-trumpcare-has-failed-its-time-to-drop-all-the-lies/?utm_term=.c3cedd24a5c4,200
https://www.washingtonpost.com/powerpost/the-night-john-mccain-killed-the-gops-health-care-fight/2017/07/28/f5acce58-7361-11e7-8f39-eeb7d3a2d304_story.html?hpid=hp_hp-top-table-main_scene-645a%3Ahomepage%2Fstory&utm_term=.39889bbbf3ac,200
https://www.washingtonpost.com/amphtml/opinions/republicans-should-read-the-cbo-report/2017/03/14/b7bc1c1c-08f8-11e7-a15f-a58d4a988474_story.html,404
https://www.washingtonpost.com/opinions/an-obamacare-repeal-thats-both-heartless-and-reckless/2017/03/07/79f44bb0-0381-11e7-b9fa-ed727b644a0b_story.html?utm_term=.c9a3633bca9f,200
https://www.washingtonpost.com/opinions/republicans-should-read-the-cbo-report/2017/03/14/b7bc1c1c-08f8-11e7-a15f-a58d4a988474_story.html,200
https://www.washingtonpost.com/opinions/the-trumpcare-trap/2017/03/14/4746bb0c-08dc-11e7-a15f-a58d4a988474_story.html?utm_term=.3d812ffb4a37,200
https://www.washingtonpost.com/blogs/post-partisan/wp/2017/03/13/the-gop-obamacare-replacement-is-heartlessness-distilled/?utm_term=.b9ff487d47a4,200
https://www.washingtonpost.com/opinions/dont-undermine-the-congressional-budget-office-use-it/2017/03/13/668d940c-0820-11e7-b77c-0047d15a24e0_story.html?utm_term=.c46c72f11778,200
https://www.washingtonpost.com/opinions/the-cbo-reveals-republicans-health-care-cruelty/2017/03/13/7d1012fe-0834-11e7-93dc-00f9bdd74ed1_story.html?utm_term=.7ea607757205,200
https://www.washingtonpost.com/news/sports/wp/2017/10/01/nfl-week-4-fox-plans-to-skip-anthems-as-players-mull-next-step-in-protest-trump-tweets-injuries-fantasy-news/?tid=a_inl-amp,200
https://www.washingtonpost.com/sports/trump-thrusts-nfl-players-into-a-debate-they-didnt-ask-for/2017/09/30/bf0d0644-a573-11e7-b14f-f41773cd5a14_story.html?tid=a_inl-amp,200
https://www.washingtonpost.com/amphtml/terms-of-sale-for-digital-products/2014/05/06/b7763844-cbf9-11e3-93eb-6c0037dde2ad_story.html,404
https://www.washingtonpost.com/pbhttps:/www.washingtonpost.com/powerpost/obamacare-revision-would-reduce-insured-numbers-by-24-million/2017/03/13/ea4c860a-0829-11e7-93dc-00f9bdd74ed1_story.html?hpid=hp_hp-top-table-main_cbo-430pm%3Ahomepage%2Fstory&utm_term=.dade6985fa58%3Ftid%3Dptv_rellink,301
https://www.washingtonpost.com/pb/video/topic/topnews?tid=ptv_menu_top,301
https://www.washingtonpost.com/video/topic/howtoadult?tid=ptv_ch,301
https://www.washingtonpost.com/pb/gr/c/default/rbUzNy1SPItywq/css/b6150639ac.css?_=27381,200
https://www.washingtonpost.com/pb/gr/p/default/rbUzNy1SPItywq/style.css?_=139f6,200
https://www.washingtonpost.com/pbhttps:/www.washingtonpost.com/business/economy/the-gops-dramatic-change-in-strategy-to-pass-health-care-reform/2017/03/13/13f0cfc0-05aa-11e7-ad5b-d22680e18d10_story.html?utm_term=.623c2618b738%3Ftid%3Dptv_rellink,301
https://www.washingtonpost.com/pb/video/topic/popularvideo?tid=ptv_pmenu,301
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/03/18/for-tim-allen-being-a-non-liberal-in-hollywood-is-like-being-in-1930s-germany/?utm_term=.7ae12d18e056,200
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/05/16/no-abc-says-last-man-standing-was-not-canceled-because-of-tim-allens-politics/?utm_term=.a58333665bf6,200
https://www.washingtonpost.com/graphics/entertainment/norm-macdonald/,200
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/03/18/for-tim-allen-being-a-non-liberal-in-hollywood-is-like-being-in-1930s-germany/?utm_term=.f5facc72d08a,200
https://www.washingtonpost.com/amphtml/news/arts-and-entertainment/wp/2017/09/27/tim-allen-thinks-conservative-politics-might-be-why-last-man-standing-got-canceled/,200
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2014/11/17/last-man-standing-still-has-a-lot-to-say-about-obamacare/,200
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/03/21/have-you-lost-your-mind-anne-frank-group-rips-tim-allen-for-likening-hollywood-to-1930s-germany/?utm_term=.32f4639ef863,200
https://www.washingtonpost.com/national/osama-bin-laden-resisted-assault-but-was-unarmed-us-officials-say/2011/05/03/AFpKmdhF_story.html?utm_term=.a6443fd6589d,200
https://www.washingtonpost.com/world/national-security/more-high-ranking-officers-being-charged-with-sex-crimes-against-subordinates/2016/03/19/3910352a-e616-11e5-a6f3-21ccdbc5f74e_story.html?utm_term=.56d7f85729dc,200
https://www.washingtonpost.com/news/early-lead/wp/2016/10/26/new-book-details-allegations-of-bob-knights-physical-emotional-abuse-while-indianas-coach/?utm_term=.0133888b6f9d,200
https://www.washingtonpost.com/investigations/fbi-investigated-complaints-that-bobby-knight-groped-women-at-us-spy-agency/2017/07/07/ee1fc318-618f-11e7-8adc-fea80e32bf47_story.html,200
https://www.washingtonpost.com/amphtml/investigations/fbi-investigated-complaints-that-bobby-knight-groped-women-at-us-spy-agency/2017/07/07/ee1fc318-618f-11e7-8adc-fea80e32bf47_story.html,200
https://www.washingtonpost.com/apps/g/page/national/bobby-knights-speech-to-the-national-geospatial-intelligence-agency/2227/,200
https://www.washingtonpost.com/investigations/fbi-investigated-complaints-that-bobby-knight-groped-women-at-us-spy-agency/2017/07/07/ee1fc318-618f-11e7-8adc-fea80e32bf47_story.html?tid=a_inl-amp,200
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/08/02/kevin-can-wait-isnt-the-first-sitcom-to-have-a-character-death-heres-how-8-other-shows-handled-it/?utm_term=.e45f7699059b,200
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2016/10/10/oh-hello-funny-you-should-mention-john-mulaney-and-nick-kroll-are-on-broadway/?utm_term=.b3c93ce750d6,200
https://www.washingtonpost.com/entertainment/tv/foxs-mulaney-when-a-bad-sitcom-happens-to-a-great-guy/2014/10/02/e262f98c-47f7-11e4-b72e-d60a9229cc10_story.html?utm_term=.500a27a280c7,200
https://www.washingtonpost.com/amphtml/entertainment/tv/netflixs-big-mouth-finds-a-smart-way-to-wrestle-with-the-monster-called-puberty/2017/09/28/df72e252-a3be-11e7-8cfe-d5b912fabc99_story.html,200
https://www.washingtonpost.com/people/jenna-johnson/,200
https://www.washingtonpost.com/news/post-politics/wp/2017/09/23/i-love-alabama-its-special-at-rally-for-sen-luther-strange-trump-vents-frustrations-in-rambling-speech/,200
https://www.washingtonpost.com/politics/enforcer-or-choke-point-kelly-seeks-to-bring-order-to-chaotic-white-house/2017/09/22/79783610-9fad-11e7-9083-fbfddf6804c2_story.html,200
https://www.washingtonpost.com/news/post-politics/wp/2017/09/22/sarah-palin-in-alabama-the-swamp-is-trying-to-hijack-this-presidency/,200
https://www.washingtonpost.com/world/national-security/trump-kim-insults-are-the-latest-in-a-long--often-more-cutting--line-of-political-put-downs/2017/09/22/b584f81e-9fc1-11e7-9083-fbfddf6804c2_story.html,200
